NAME_0,NAME_1,NAME_2,ID_2,Mean_RAINFALL_2025.01.01[mm],Mean_RAINFALL_2025.01.02[mm],Mean_RAINFALL_2025.01.03[mm],Mean_RAINFALL_2025.01.04[mm],Mean_RAINFALL_2025.01.05[mm],Mean_RAINFALL_2025.01.06[mm],Mean_RAINFALL_2025.01.07[mm],Mean_RAINFALL_2025.01.08[mm],Mean_RAINFALL_2025.01.09[mm],Mean_RAINFALL_2025.01.10[mm],Mean_RAINFALL_2025.01.11[mm],Mean_RAINFALL_2025.01.12[mm],Mean_RAINFALL_2025.01.13[mm],Mean_RAINFALL_2025.01.14[mm],Mean_RAINFALL_2025.01.15[mm],Mean_RAINFALL_2025.01.16[mm],Mean_RAINFALL_2025.01.17[mm],Mean_RAINFALL_2025.01.18[mm],Mean_RAINFALL_2025.01.19[mm],Mean_RAINFALL_2025.01.20[mm],Mean_RAINFALL_2025.01.21[mm],Mean_RAINFALL_2025.01.22[mm],Mean_RAINFALL_2025.01.23[mm],Mean_RAINFALL_2025.01.24[mm],Mean_RAINFALL_2025.01.25[mm],Mean_RAINFALL_2025.01.26[mm],Mean_RAINFALL_2025.01.27[mm],Mean_RAINFALL_2025.01.28[mm],Mean_RAINFALL_2025.01.29[mm],Mean_RAINFALL_2025.01.30[mm],Mean_RAINFALL_2025.01.31[mm],Mean_RAINFALL_2025.02.01[mm],Mean_RAINFALL_2025.02.02[mm],Mean_RAINFALL_2025.02.03[mm],Mean_RAINFALL_2025.02.04[mm],Mean_RAINFALL_2025.02.05[mm],Mean_RAINFALL_2025.02.06[mm],Mean_RAINFALL_2025.02.07[mm],Mean_RAINFALL_2025.02.08[mm],Mean_RAINFALL_2025.02.09[mm],Mean_RAINFALL_2025.02.10[mm],Mean_RAINFALL_2025.02.11[mm],Mean_RAINFALL_2025.02.12[mm],Mean_RAINFALL_2025.02.13[mm],Mean_RAINFALL_2025.02.14[mm],Mean_RAINFALL_2025.02.15[mm],Mean_RAINFALL_2025.02.16[mm],Mean_RAINFALL_2025.02.17[mm],Mean_RAINFALL_2025.02.18[mm],Mean_RAINFALL_2025.02.19[mm],Mean_RAINFALL_2025.02.20[mm],Mean_RAINFALL_2025.02.21[mm],Mean_RAINFALL_2025.02.22[mm],Mean_RAINFALL_2025.02.23[mm],Mean_RAINFALL_2025.02.24[mm],Mean_RAINFALL_2025.02.25[mm],Mean_RAINFALL_2025.02.26[mm],Mean_RAINFALL_2025.02.27[mm],Mean_RAINFALL_2025.02.28[mm]
Malawi,Mangochi,Mangochi Town,MWI.13.3_1,6.8977484703063965,6.8977484703063965,13.795496940612793,6.8977484703063965,13.795496940612793,0.0,0.0,27.459186553955078,9.153061866760254,27.459186553955078,0.0,0.0,12.224979400634766,3.0562448501586914,12.224979400634766,0.0,12.998574256896973,12.998574256896973,38.995723724365234,0.0,19.100990295410156,22.4167423248291,5.881002902984619,10.615574836730957,1.9526742696762085,6.236006736755371,18.708017349243164,0.0,18.708017349243164,0.0,18.708017349243164,0.0,0.0,19.727035522460938,9.863517761230469,0.0,1.0456668138504028,13.448088645935059,7.405081748962402,5.292065620422363,15.624238014221191,7.188975811004639,3.5944879055023193,0.0,3.5944879055023193,3.5944879055023193,5.626052379608154,0.0,22.504209518432617,5.626052379608154,28.13026237487793,8.597742080688477,17.195484161376953,17.195484161376953,25.79322624206543,8.597742080688477,3.499037265777588,9.553529739379883,4.540184020996094
Malawi,Mangochi,Monkey Bay Urban,MWI.13.4_1,13.840241432189941,13.840241432189941,13.840241432189941,6.920120716094971,13.840241432189941,14.350469589233398,14.350469589233398,14.350469589233398,14.350469589233398,57.401878356933594,0.0,0.0,8.94625186920166,8.94625186920166,17.89250373840332,13.598793983459473,0.0,13.598793983459473,40.796382904052734,0.0,23.125381469726562,33.060482025146484,24.237905502319336,37.80704116821289,3.787170171737671,13.868767738342285,20.803152084350586,6.934383869171143,27.73753547668457,0.0,13.868767738342285,9.90860366821289,0.0,19.81720733642578,0.0,0.0,1.0788508653640747,11.570542335510254,17.194412231445312,7.424816131591797,20.456111907958984,9.821427345275879,4.9107136726379395,4.9107136726379395,4.9107136726379395,4.9107136726379395,0.0,0.0,21.258195877075195,10.629097938537598,31.88729476928711,9.771414756774902,19.542829513549805,29.31424331665039,29.31424331665039,9.771414756774902,2.882279396057129,10.502148628234863,3.688176393508911
Malawi,Mangochi,SC Chowe,MWI.13.5_1,6.8023323059082035,14.105807495117187,11.292463684082032,11.819138336181641,14.266749572753906,1.9678253173828124,3.4072364807128905,23.908990478515626,9.392754364013673,35.354959106445314,0.0,0.0,15.662774658203125,3.6608062744140626,11.86627426147461,3.3031105041503905,15.497111511230468,17.375045776367188,36.52175598144531,0.8715081214904785,32.66795654296875,31.1915771484375,7.8480377197265625,12.256317138671875,3.16003475189209,2.4713933944702147,21.7465576171875,6.618965148925781,28.24215087890625,0.45524396896362307,16.434007263183595,0.0,0.0,23.602903747558592,8.943962860107423,0.0,1.0110040664672852,14.907295227050781,8.41504364013672,5.553890228271484,16.976121520996095,7.24346923828125,5.285428619384765,0.6572307586669922,3.5045444488525392,3.106648254394531,13.209309387207032,5.8061767578125,20.236550903320314,2.0477920532226563,32.64091491699219,6.471823120117188,15.392991638183593,30.766400146484376,27.4795654296875,9.317841339111329,4.46202392578125,12.08678741455078,6.600435638427735
Malawi,Mangochi,SC Mbwana Nyambi,MWI.13.6_1,1.6841619931734526,19.01020930363582,16.217229989858772,9.577786959134615,15.484977135291466,0.33157594387347883,10.797689584585337,23.881188025841347,11.29843022273137,26.488382192758415,0.0,0.0,15.34326641376202,5.822516221266526,16.69822575495793,0.0,14.89962181678185,17.14308870755709,46.28860238882211,0.8549963144155649,41.34388615534856,34.485119159405045,9.556128868689903,11.470184326171875,3.654691842886118,4.127219566932092,25.87110079251803,9.18246577336238,31.52155480018029,0.0,17.34533221905048,0.0,0.5404806503882775,24.37615966796875,14.57668245755709,0.0,1.3157178438626802,18.276897723858173,13.404893141526442,6.17358633188101,19.23827890249399,6.193168640136719,6.4189277062049275,1.3965018345759466,3.97873541025015,4.8701617901141825,9.239141610952524,12.218738262469952,28.71557147686298,1.0444502463707557,29.59222881610577,4.057647118201623,28.20860877403846,29.79108605018029,24.431978665865383,9.573768028846153,5.256030742938702,14.545001690204327,9.45968275803786
Malawi,Mangochi,SC Namabvi,MWI.13.7_1,15.726043701171875,15.726043701171875,12.066707904522236,8.460233835073618,22.93974891075721,16.279519888070915,4.053432464599609,41.73722017728365,17.11299250676082,27.72100125826322,0.0,1.9137200575608473,7.610603332519531,11.76644545335036,15.093014056865986,8.488091102013222,0.0,15.490580632136417,47.13036639873798,0.0,23.003145658052883,36.00941349909856,11.19665292593149,22.948439378004807,3.3367403470552883,13.678415151742788,16.323209322415867,9.171417823204628,23.00902381310096,1.3310169806847205,12.95658170259916,3.1851043701171875,0.0,19.991964486929085,6.465079087477464,0.0,1.7380643991323619,13.47784189077524,16.1123539851262,8.320894681490385,20.914564866286057,6.930732727050781,7.440981938288762,2.034108675443209,5.925933837890625,4.021236419677734,7.945636455829327,9.473377521221455,23.562180739182693,8.933002178485577,19.818584735576923,24.25531005859375,14.531077458308292,22.83552668644832,22.045208270733173,15.374068040114183,4.13314936711238,13.956493671123798,5.261528602013221
Malawi,Mangochi,TA Chimwala,MWI.13.8_1,7.110211076407597,12.21917619376347,11.899618214574353,16.298566094760236,5.900525323275862,0.0,8.203194979963632,29.624423323006464,7.101162088328395,31.46592765018858,0.0,0.0,15.588346284011315,1.9491992818898167,8.21374616951778,0.0,23.44544930293642,20.68927422885237,34.688219793911635,1.6751080217032597,33.84295443830819,35.55612708782328,14.110538877289871,23.846488163389008,3.473529157967403,6.501233331088362,22.555024245689655,4.400334325330011,33.79265515557651,0.0,18.7484130859375,3.023724786166487,0.0,23.031826676993536,3.9868763890759698,1.7351888459304283,0.4544206816574623,12.304165544181034,7.723512320682921,5.754561851764548,16.151448216931573,4.970690497036638,0.6189585060908877,1.5071424286941002,5.593476920292296,5.295274405643858,19.55193670864763,8.653164041453394,9.205781081627155,2.0046057865537446,28.772319925242456,15.929578057650861,10.406902444773706,31.414228768184266,22.382408405172413,2.8635053963496766,5.126718455347522,12.657918995824353,5.468344326676993
Malawi,Mangochi,TA Jalasi,MWI.13.9_1,10.495858086480034,13.330021328396267,15.367089165581596,7.7168935139973955,18.504133436414932,0.7997172143724229,3.1395768059624567,24.908647325303818,15.248406304253471,40.767425537109375,0.0,0.0,15.43780517578125,5.307484944661458,20.257548014322918,2.9191381666395397,0.0,17.832482231987846,50.22907511393229,1.8406308492024739,29.31340874565972,32.74340481228299,8.670459323459202,13.640210469563803,2.909458796183268,7.724130418565538,22.572160508897568,7.718255784776476,25.190694173177082,5.402186923556858,12.807969835069445,0.0,0.8476488325330946,26.134240044487846,8.587778727213541,0.0,1.5309401618109808,16.425391303168404,13.433937920464409,6.208549075656467,17.686994764539932,6.809197319878472,7.012245602077908,3.506122801038954,3.438045925564236,4.402431064181858,9.187955220540365,9.132286919487846,27.383265177408855,2.377443101671007,31.661024305555557,5.041644626193577,25.867109510633682,31.22838677300347,23.11060078938802,10.124347262912327,4.93624030219184,13.973824395073784,7.724231296115452
Malawi,Mangochi,TA Katuli,MWI.13.10_1,14.243962605794271,16.904346720377603,13.187571207682291,7.994729614257812,22.81597900390625,8.054659016927083,13.088428751627605,33.12131144205729,16.739337158203124,25.082861328125,0.0,1.060889434814453,13.762223307291666,9.316355387369791,15.768904622395834,4.064390309651693,0.0,18.79891357421875,48.11110026041667,0.0,25.777006022135417,35.60286865234375,9.369690958658854,17.67652587890625,3.1388158162434894,7.961099243164062,22.011653645833334,13.846089680989584,19.67960205078125,1.4553395589192708,14.899721272786458,0.9677288055419921,0.0,26.31973876953125,5.434884643554687,0.0,1.7709337870279949,15.414942423502604,15.987604777018229,7.284192403157552,18.816715494791666,4.820427449544271,6.7425181070963545,3.1267110188802083,5.39739990234375,5.024104817708333,7.3283742268880205,8.409110005696615,32.27229410807292,6.5775705973307295,22.454412841796874,17.857666015625,19.141971842447916,26.170487467447916,21.33583984375,12.693364461263021,4.530690511067708,13.948555501302083,6.508025105794271
Malawi,Mangochi,TA Makanjila,MWI.13.11_1,16.819291432698567,13.133092244466146,10.22866948445638,4.452785809834798,15.638601938883463,18.32867431640625,5.798299153645833,29.74493408203125,23.665730794270832,20.610604604085285,0.0,0.0,9.647649765014648,5.547862370808919,14.536661783854166,9.160940806070963,0.0,13.150705973307291,48.600992838541664,2.236175855000814,14.522374471028646,22.7778803507487,16.059186299641926,27.705123901367188,4.440379460652669,14.305433909098307,9.008150100708008,8.118306477864584,26.683446248372395,2.7232888539632163,5.6355031331380205,5.302430470784505,7.134694417317708,11.743396759033203,2.4459385871887207,0.0,1.435799280802409,8.291180928548178,19.58417002360026,7.604618072509766,20.180985768636067,8.542289733886719,5.024281819661458,3.5218505859375,5.770193099975586,5.352590560913086,4.209568023681641,2.4232494036356607,11.909723917643229,3.7984746297200522,18.400662740071613,17.522878011067707,6.987834930419922,20.624897003173828,15.541559855143229,13.91464106241862,1.994367281595866,9.992476145426432,3.9091100692749023
Malawi,Mangochi,TA Mponda,MWI.13.12_1,10.1267236328125,10.428548583984375,12.15061767578125,12.832855224609375,8.038486938476563,0.0,9.076529541015624,32.310595703125,12.34932861328125,38.827861328125,0.0,0.0,12.08451171875,3.14759033203125,16.04293212890625,3.9707296752929686,10.75170166015625,22.948623046875,30.6833935546875,0.7395890808105469,24.526513671875,30.1016162109375,12.2022412109375,21.02055908203125,2.6713375854492187,8.373202514648437,19.50017578125,3.579549560546875,28.5279736328125,0.0,21.5258740234375,1.769932403564453,0.0,23.569287109375,7.938811645507813,0.29857315063476564,0.8364469909667969,12.36001220703125,8.420906372070313,5.839705810546875,16.01018310546875,5.3775048828125,2.4713473510742188,2.710538330078125,4.423180847167969,6.160479125976562,9.39792724609375,3.164958190917969,20.918388671875,6.1159429931640625,29.078388671875,9.865613403320312,14.93746337890625,22.9598876953125,26.795830078125,7.655203857421875,4.109966430664063,11.192392578125,4.492570190429688
Malawi,Mangochi,TA Nankumba,MWI.13.13_1,9.255009701377467,16.051158704255755,12.283925909745065,14.383088764391447,1.4136987987317537,8.49994538959704,8.806549875359787,38.58398116262335,10.47507035104852,31.32357627467105,0.0,0.2619600296020508,10.567878321597451,2.966554541336863,18.207055342824834,4.724017494603207,5.722155922337582,17.376638312088815,41.35715524773849,0.0,25.56199244449013,31.507420590049342,20.15034243935033,32.17402729235197,3.1865902950889184,9.100663837633634,18.91809724506579,11.419382998817845,25.19442588404605,0.0,19.753469366776315,4.291399102461965,0.0,22.922780890213815,5.487979286595395,0.0,0.6351139670924136,10.454736006887336,10.842245804636102,6.1769043771844165,15.510747006064967,10.141767802991366,2.028352837813528,0.47842085988898025,4.50392632735403,5.628806666324013,6.265314202559622,3.369755795127467,20.55915591591283,7.154214156301398,28.81947728207237,14.24739636872944,11.643576371042352,25.399900737561676,26.07673404091283,8.001411036441201,3.8303997642115544,10.933362458881579,3.7701046592310856
Malawi,Mchinji,Mchinji Boma,MWI.14.1_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malawi,Mchinji,SC Dambe,MWI.14.2_1,9.279817708333333,14.340594482421874,3.567729949951172,9.798331705729167,2.717505391438802,3.8648117065429686,33.245347086588545,30.657529703776042,11.244602457682292,0.0,6.18673095703125,0.0,1.2331757863362631,6.914176940917969,21.467852783203124,21.90927937825521,17.30033162434896,9.308538818359375,29.79730224609375,2.4995999654134113,4.368028767903646,3.656719716389974,6.060208129882812,16.14600524902344,12.368626912434896,6.680403137207032,1.0693689982096355,14.948560587565105,16.717293294270835,9.30287373860677,4.150628916422526,8.277244059244792,4.167823282877604,7.0845794677734375,4.067689768473307,4.357965087890625,0.8772321065266927,1.2571964263916016,4.781761678059896,10.03734639485677,7.108767191569011,6.901409912109375,3.0407114664713544,0.0,6.602028401692708,6.602028401692708,7.890830993652344,3.331198883056641,6.467516072591146,9.896795654296875,10.27754414876302,5.959210713704427,4.8495737711588545,0.0,24.234222412109375,0.0,0.6699169158935547,3.556584676106771,1.7556671142578124
Malawi,Mchinji,SC Mavwere,MWI.14.3_1,3.2764569450827206,17.115207447725183,4.091922535615809,7.779392018037684,3.566712323357077,10.407786649816176,35.291676240808826,26.39608944163603,8.871608958524817,1.3890196856330423,5.7241363525390625,0.0,0.5321164972641889,6.256252513212316,18.959648581112134,26.63773301068474,10.420934340533089,2.9366266587201286,41.65656953699448,0.5668315887451172,7.683784036075368,5.396893669577206,8.420035867130055,21.73551851160386,6.851905373965993,13.59151144588695,4.693338730755975,10.518617517807904,13.248372695025276,4.561541837804458,6.305870056152344,8.952649284811582,7.658560360179228,11.645784265854779,8.69336565803079,1.3428883272058822,0.38495498545029583,0.7971274432014016,5.029567942899816,11.960330738740808,10.755699606502757,12.463097965016084,12.217849731445312,0.0,9.989333208869486,3.041205686681411,12.839806051815257,0.0,12.342072430778952,13.994691736557904,4.390021380256204,0.7926091586842257,4.9459228515625,0.8155661751242245,32.807150448069855,0.0,1.575129004085765,5.0685864616842835,2.7836397956399357
Malawi,Mchinji,SC Mduwa,MWI.14.4_1,7.508838229709202,14.156591627332899,7.483328077528212,7.0782958136664496,2.9744154612223306,3.6927727593315973,30.667683919270832,28.211181640625,19.77566697862413,1.3756277296278212,7.6015209621853295,0.31736458672417533,0.8452186584472656,5.784329732259114,18.265431722005207,22.632447984483505,15.615269978841146,8.925708346896702,29.11412896050347,6.4796630011664496,5.711585150824653,4.387106153700087,6.9334716796875,18.927686903211807,11.714045206705729,14.737718370225695,0.32898881700303817,8.32577175564236,14.181388854980469,8.115438673231337,6.048753526475695,8.765246073404947,4.23792224460178,8.431250678168404,6.7329457600911455,2.5525169372558594,0.8848183419969347,1.3896031909518771,5.6989245944552955,12.075326707628038,9.521607293023003,7.229770236545139,6.488181644015842,0.0,6.266192118326823,7.698271009657118,7.254564073350695,1.8152487013075087,11.396443684895834,13.012569851345486,7.273047553168403,5.058153788248698,6.968359629313151,0.0,23.913560655381943,0.0,0.8532565434773763,4.183897230360243,2.0233133104112415
