NAME_0,NAME_1,NAME_2,GID_2,001MOD11A2,009MOD11A2,017MOD11A2,025MOD11A2,033MOD11A2,041MOD11A2,049MOD11A2,057MOD11A2,065MOD11A2,073MOD11A2,081MOD11A2,089MOD11A2,097MOD11A2,105MOD11A2,113MOD11A2,121MOD11A2,129MOD11A2,137MOD11A2,145MOD11A2,153MOD11A2,161MOD11A2,169MOD11A2,177MOD11A2,185MOD11A2,193MOD11A2,201MOD11A2,209MOD11A2,217MOD11A2,225MOD11A2,233MOD11A2,241MOD11A2,249MOD11A2,257MOD11A2,265MOD11A2,273MOD11A2,281MOD11A2,289MOD11A2,297MOD11A2,305MOD11A2,313MOD11A2,321MOD11A2,329MOD11A2,337MOD11A2,345MOD11A2,353MOD11A2,361MOD11A2
Malawi,Blantyre,TA Makata,MWI.2.8_1,28.78480000000002,31.96120000000002,24.6592,28.510000000000048,,23.230000000000018,28.280400000000043,28.526400000000024,30.484399999999994,31.89080000000007,30.325600000000065,31.016800000000046,31.14440000000002,30.698800000000062,30.831200000000024,31.25200000000001,30.387200000000064,29.74000000000001,30.42560000000003,28.310000000000002,28.01600000000002,28.390000000000043,29.367200000000025,30.298400000000015,29.516800000000046,28.729600000000005,30.232000000000028,33.33080000000007,34.17040000000003,34.40160000000003,36.096000000000004,36.93480000000005,40.464000000000055,41.803200000000004,42.65880000000004,37.20560000000006,44.78960000000001,42.37280000000004,43.43720000000002,43.85640000000001,46.87600000000003,47.20440000000002,,34.86795918367352,35.098695652173944,35.26800000000003
Malawi,Blantyre,TA Somba,MWI.2.9_1,27.403333333333364,28.953715846994555,23.160833333333358,28.84900452488688,25.615100671140965,25.67750000000001,28.731875000000002,26.134455958549268,25.687029702970335,29.407589285714323,30.42553571428573,29.437053571428635,31.022321428571445,29.587678571428626,28.55660714285716,28.850803571428628,27.92401785714287,27.598214285714278,29.200535714285763,26.17839285714291,23.956046511627903,24.210267857142867,27.21178571428578,26.625446428571422,28.412678571428614,21.37794258373208,25.003928571428617,28.766696428571436,30.993571428571443,31.16383928571429,33.34928571428577,32.078928571428605,35.65598214285717,38.590446428571454,37.78160714285718,34.42369369369368,42.08044642857146,39.02982142857144,42.255714285714305,43.33098214285718,42.917767857142906,40.279196428571424,,35.31045662100456,32.33963636363637,29.616124401913908
Malawi,Chikwawa,Chikwawa Boma,MWI.3.1_1,,31.53333333333336,24.730000000000018,29.563333333333333,30.343333333333362,28.853333333333353,32.00333333333333,26.703333333333376,29.563333333333333,32.160000000000025,34.696666666666715,32.953333333333376,31.823333333333323,31.603333333333353,31.946666666666715,30.760000000000048,30.950000000000045,31.383333333333326,33.07000000000005,30.623333333333335,26.893333333333374,27.32666666666671,30.063333333333333,30.626666666666722,31.36666666666673,28.33333333333337,27.900000000000034,33.30666666666673,34.420000000000016,34.74000000000001,37.99666666666673,34.38000000000005,37.10666666666668,41.88000000000005,38.936666666666724,35.84000000000003,44.36666666666673,43.39000000000004,45.913333333333355,49.400000000000034,46.873333333333335,45.59333333333336,,36.686666666666724,35.903333333333364,36.30000000000001
Malawi,Chikwawa,Lengwe National Park,MWI.3.2_1,28.85309523809525,31.315872801082605,26.676373983739836,30.618412121212145,28.40918604651165,27.728393351800605,30.43567272727273,29.17607843137256,27.41345205479456,30.270630303030316,32.528448484848525,30.810630303030337,31.820585365853674,31.328084848484878,28.92895631067961,30.520084848484885,29.818969696969702,28.71756363636365,30.772060606060677,27.855066666666687,24.410025806451642,27.09584242424245,29.391624242424314,28.420060606060645,30.083551515151555,24.365909732016974,26.399696969697004,31.160739393939423,33.31693333333334,35.066824242424275,37.638775757575786,34.387696969697004,37.89530909090911,41.85998787878788,39.80192727272731,36.552070773263495,45.90784242424246,43.616472727272765,46.331963636363696,50.50936969696971,46.525660606060626,45.36287272727276,,37.237830303030364,35.97659393939398,32.72971938775515
Malawi,Chikwawa,Majete Game Reserve - Chikwawa,MWI.3.3_1,28.328590909090963,30.05027343750004,26.51980620155041,28.897495741056275,27.95220689655173,27.353678646934497,29.67640545144809,26.882231686541786,26.726125000000025,28.886286201022187,31.026115843270873,29.24601362862012,31.013407155025618,30.215247018739376,28.487683134582653,29.429386712095436,27.93098807495744,27.132759795570735,29.642674616695103,26.648773424190836,23.782504378283704,25.1956218057922,27.863560477001727,26.79541737649066,28.987819420783637,22.544535315985172,25.027819420783658,28.94103918228285,31.396950596252168,32.63391822827941,34.73851788756389,33.530272572402055,37.50795570698472,41.16441226575813,38.80747870528114,34.89912359550567,44.48383304940381,41.729011925042585,44.94182282793872,47.00798977853498,45.562947189097144,43.33906303236796,32.400000000000034,37.439786476868335,35.99040885860313,32.70401834862389
Malawi,Chikwawa,Ngabu Urban,MWI.3.4_1,,35.80333333333334,30.600000000000023,34.78000000000003,32.01000000000005,30.230000000000018,34.68000000000001,34.06333333333333,29.180000000000007,33.113333333333344,37.04333333333335,35.80333333333334,36.34666666666669,37.170000000000016,34.10666666666668,35.423333333333346,35.120000000000005,33.98333333333335,34.81666666666672,33.53000000000003,29.05000000000001,31.480000000000018,35.34666666666669,34.650000000000034,33.883333333333326,26.230000000000018,31.77000000000004,36.7766666666667,38.06666666666672,39.146666666666704,40.14000000000004,39.55000000000001,41.76000000000005,45.86666666666673,41.7166666666667,39.81333333333333,49.30333333333334,48.400000000000034,47.99333333333334,53.13000000000005,50.133333333333326,49.190000000000055,,40.09333333333336,39.960000000000036,40.903333333333364
Malawi,Chikwawa,TA Chapananga,MWI.3.5_1,29.598780487804902,34.140497866287376,27.991107692307708,31.203937677053887,28.79048351648356,28.609512195121965,31.37960339943345,28.13555240793204,27.615555555555602,31.443257790368307,33.33348441926347,31.509263456090707,33.10458923512755,32.21855524079325,30.140991501416465,32.14903682719546,30.323342776204015,29.506657223796083,32.062662889518435,28.58733333333339,25.160574374079545,26.613399433427787,29.78379603399435,28.72688385269123,30.690084985835767,23.453286384976536,26.102917847025537,31.32257790368277,33.2523512747876,34.80563739376777,36.21147308781872,34.586090651558095,38.421104815864055,42.0205099150142,39.81422096317283,35.59841085271319,45.94827195467428,43.730424929178525,47.05906515580739,49.528923512747895,47.379405099150176,46.47405099150143,,39.067089871611984,37.90954674220967,34.738514851485206
Malawi,Chikwawa,TA Kasisi,MWI.3.6_1,29.75700854700858,30.10782894736849,24.097751937984526,30.059751552795035,28.1759090909091,27.78443902439028,30.413105590062116,26.54507788161999,27.431980830670966,29.762670807453446,32.33211180124226,30.676273291925497,32.38440993788822,31.10509316770191,30.503229813664632,30.06242236024849,29.52559006211186,29.450993788819915,31.191614906832342,28.64987577639755,25.417852348993335,25.859627329192563,28.866894409937913,28.610869565217456,30.06509316770189,23.778263888888944,26.336459627329248,30.733291925465892,32.989254658385164,33.52509316770187,36.31142857142862,35.17285714285714,37.164099378881986,41.716832298136694,38.962298136645984,36.03890282131664,43.99000000000001,42.33397515527952,45.2893788819876,47.613850931677064,46.34795031055904,43.59583850931682,,38.895900621118074,36.76627329192547,34.03914826498425
Malawi,Chikwawa,TA Katunga,MWI.3.7_1,30.455238095238144,33.23096551724143,28.195241379310403,31.49951724137935,31.11215827338134,29.582056737588687,32.230689655172455,28.36655172413799,29.362403100775225,31.135379310344888,34.22462068965518,33.03124137931036,34.70917241379311,33.25675862068971,32.706689655172454,33.87413793103451,32.631103448275894,32.30558620689658,33.640620689655236,31.697172413793112,27.86582733812952,29.12393103448278,31.965034482758654,32.11413793103452,32.01951724137933,27.34025210084036,29.211931034482802,34.061172413793145,35.31910344827588,35.91358620689658,39.077862068965544,36.24696551724139,38.36006896551726,42.747793103448316,40.413448275862095,37.70531034482764,45.9389655172414,44.72186206896555,47.00420689655175,50.14296551724141,47.49606896551728,45.861448275862074,,38.048620689655195,38.0621379310345,35.27082758620696
Malawi,Chikwawa,TA Lundu,MWI.3.8_1,29.886291390728502,30.79158192090398,28.138470588235293,30.69485875706215,29.745928143712604,29.646377952755927,31.74627118644071,27.34577142857148,28.174596273291968,30.891468926553728,32.70299435028255,32.0697740112995,31.838361581920935,31.763785310734477,31.074632768361596,31.214180790960484,30.045819209039564,30.058135593220356,30.606610169491546,29.590564971751462,26.614431818181856,27.106045197740116,29.03903954802263,29.275423728813564,29.02062146892655,27.405819209039578,27.624915254237294,30.595310734463283,32.00412429378537,32.97079096045201,34.999491525423764,33.38423728813564,34.497344632768375,38.150338983050915,37.05112994350287,34.762500000000045,39.848983050847494,38.92288135593219,39.8920338983051,43.46977401129948,41.12672316384186,40.25248587570627,28.130000000000052,36.89903954802264,37.53418079096048,35.67125000000004
Malawi,Chikwawa,TA Makhwira,MWI.3.9_1,29.216946564885518,31.655086419753104,27.826641975308632,30.06224691358028,30.604660194174812,28.813736263736303,32.087975308642,27.50249382716055,28.77582716049386,31.53488888888893,32.60570370370374,32.08200000000005,31.990496277915668,32.437753086419775,31.545209876543197,31.6554814814815,30.40432098765433,30.849604938271625,31.216567901234612,29.762790123456853,25.88027431421449,26.776370370370444,28.81686419753089,28.967037037037073,28.918049382716106,24.635000000000048,26.451086419753096,29.573111111111132,31.008518518518542,31.87997530864203,34.05049382716055,33.1168641975309,34.03419753086422,37.44861728395068,35.679777777777815,32.99762711864406,39.1652098765432,38.153802469135826,39.41701234567904,43.33330864197535,42.075876543209915,40.704172839506214,,36.067037037037096,37.59197530864196,35.852518518518536
Malawi,Chikwawa,TA Maseya,MWI.3.10_1,29.78507246376813,32.27721311475409,26.071639344262337,30.360655737704917,30.581809523809568,28.552068965517265,32.249508196721365,27.380413223140522,27.922678571428605,30.783770491803295,33.375409836065614,32.23819672131151,32.69163934426234,32.57065573770495,31.656885245901663,31.954918032786907,31.360327868852494,31.081967213114808,32.23344262295086,30.01868852459023,26.33000000000004,27.486885245901703,29.560983606557386,30.17622950819674,30.1881967213115,26.594107142857183,27.982786885245957,31.85442622950825,33.30885245901641,34.054262295082026,37.30409836065576,35.06688524590169,36.332950819672135,40.855737704918056,38.51868852459023,36.46147540983611,43.16655737704923,42.05147540983609,45.29737704918034,47.36377049180328,45.09032786885251,42.922786885245955,,38.38049180327869,39.412786885245964,35.50360655737711
Malawi,Chikwawa,TA Ngabu,MWI.3.11_1,30.8042307692308,34.91347031963471,28.281521298174482,33.36396551724141,32.51304029304032,30.514096728307322,33.964851063829826,32.273503325942386,29.545476190476222,33.68753191489367,36.76610638297876,34.62872340425537,35.71144680851063,35.86138297872344,32.818361702127675,34.43865957446809,33.70191489361707,33.15668085106387,33.882553191489365,32.04691978609628,28.412761104441813,30.123680851063853,33.17321276595749,33.138170212766,32.954276595744716,27.430000000000007,30.63295744680852,35.62474468085111,37.28508510638301,37.91887234042554,39.04634042553198,38.073021276595796,40.94348936170218,44.59319148936174,41.51670212765964,38.404369846878694,48.03508510638301,46.58140425531917,47.60942553191495,53.208276595744735,49.70421276595749,48.000446808510674,36.15352941176474,41.54503211991437,40.424717784877544,39.723737811484284
Malawi,Chiradzulu,Chiradzulu Boma,MWI.4.1_1,,25.08333333333337,25.04333333333335,23.82000000000005,,,23.476666666666688,24.24333333333334,24.883333333333326,26.670000000000016,28.33000000000004,26.58333333333337,26.29666666666668,26.476666666666688,26.456666666666706,26.696666666666715,24.610000000000014,24.710000000000036,25.55000000000001,24.00333333333333,23.7766666666667,23.61666666666673,26.163333333333355,25.99000000000001,26.150000000000034,21.063333333333333,25.223333333333358,29.650000000000034,29.350000000000023,31.976666666666688,31.196666666666715,32.2766666666667,35.710000000000036,35.79000000000002,38.76333333333338,33.44333333333333,38.396666666666704,38.163333333333355,40.47666666666669,38.07000000000005,42.07666666666671,41.22333333333336,,30.29666666666668,31.31666666666672,24.730000000000018
Malawi,Chiradzulu,TA Chitera,MWI.4.2_1,27.606727272727312,29.980357142857144,22.909285714285772,26.528367346938808,,,27.465000000000032,27.011785714285736,28.720357142857154,30.517857142857167,29.066785714285743,29.97535714285715,29.566428571428617,29.28321428571428,29.441071428571433,29.95821428571429,28.926071428571447,28.514642857142917,29.44607142857143,27.49000000000001,26.902857142857158,27.351785714285768,28.582857142857165,29.236428571428632,29.53392857142859,27.391428571428605,28.316785714285743,32.34392857142859,33.21678571428578,33.57750000000004,35.07642857142861,35.59678571428577,39.69892857142861,40.23357142857145,42.05321428571432,35.3989285714286,43.36392857142863,41.54785714285714,43.27785714285716,41.3314285714286,45.54857142857145,44.86464285714288,34.13000000000005,31.106666666666683,32.75000000000006,29.618888888888932
Malawi,Chiradzulu,TA Kadewere,MWI.4.3_1,25.1079856115108,27.3205027932961,23.579589041095915,26.7762146892656,,25.379230769230787,28.803186813186812,27.19593406593407,27.547142857142887,30.800219780219834,30.05813186813191,30.52824175824179,28.884033149171273,30.42054945054946,29.80912087912094,30.701758241758284,29.232857142857142,29.19098901098903,28.913186813186826,27.637252747252774,28.076043956043975,27.782857142857154,29.550549450549454,30.262527472527495,29.233406593406585,25.44340659340662,29.385934065934066,34.123846153846216,33.84296703296707,35.13769230769236,34.714945054945076,35.944945054945094,39.393626373626375,40.70538461538462,41.294725274725295,36.51230769230773,43.439560439560466,42.50472527472533,44.420879120879135,42.132747252747265,44.37791208791214,43.96890109890114,34.082272727272766,35.9126190476191,34.67625000000004,34.97693181818181
Malawi,Chiradzulu,TA Likoswe,MWI.4.4_1,23.545319148936187,26.20500000000004,22.60578947368424,25.010208333333367,,21.612352941176482,26.76979591836738,25.1740816326531,24.911632653061247,29.4444897959184,29.046122448979588,29.372448979591866,28.884489795918398,29.873469387755108,28.903877551020457,29.731224489795977,27.29857142857145,27.640408163265363,28.560612244897982,26.533265306122473,25.448367346938767,26.198979591836746,28.253673469387763,28.132040816326537,28.324897959183716,21.068947368421107,26.82897959183674,31.254285714285743,31.84897959183678,33.50836734693877,33.99428571428575,32.86081632653065,37.65204081632652,39.063673469387766,40.14551020408163,32.138958333333335,40.82693877551026,40.03938775510204,41.505714285714305,37.130612244897975,42.26244897959185,42.32510204081632,29.810000000000002,37.543469387755124,34.35510204081635,32.887108433734966
Malawi,Chiradzulu,TA Mpama,MWI.4.5_1,25.684358974358986,26.697241379310412,23.701282051282078,25.169166666666683,,24.150000000000034,26.46656250000001,25.696406250000052,26.933593750000057,29.446718750000002,28.911718750000034,29.060156250000034,28.155039370078782,28.93453125000002,28.351875000000007,29.399218750000045,27.44968750000004,27.676093750000007,28.49265625000004,26.44968750000004,26.245000000000005,26.598906250000027,28.095000000000027,28.760625000000005,28.590468750000014,24.489370078740194,27.339375000000018,32.002031250000016,32.29218750000001,33.991250000000036,34.340468750000014,34.19484375000002,38.48406250000005,39.32734375000001,41.31828125000004,33.78437500000001,41.87078125000005,41.014531250000005,41.27437500000002,39.11984375000003,44.90937500000001,43.54781250000002,36.133333333333326,31.889531250000005,33.64238095238096,31.279538461538493
Malawi,Chiradzulu,TA Nchema,MWI.4.6_1,25.644687500000032,26.868591549295786,25.056913580246942,27.01767123287675,,25.7811111111111,27.88432098765435,27.273209876543262,29.002592592592634,31.108765432098778,29.08283950617283,30.544320987654373,29.10308641975314,30.175185185185228,29.718641975308685,31.3561728395062,28.5737037037037,29.128024691358064,29.274197530864228,28.63814814814816,28.302345679012376,27.559876543209896,29.06580246913586,30.71962962962965,29.843827160493845,27.41839506172846,29.38481481481483,33.37148148148151,33.839629629629655,34.23962962962969,35.187283950617314,36.07641975308644,40.00851851851854,41.35716049382722,42.53839506172841,38.78950617283954,44.16703703703706,43.359135802469154,41.72876543209878,39.41543209876551,45.068518518518545,44.621851851851886,34.84636363636366,33.53641975308642,34.18648648648656,37.758684210526326
Malawi,Chiradzulu,TA Nkalo,MWI.4.7_1,27.063333333333333,29.543499999999995,22.126097560975666,27.61783333333335,26.0737037037037,23.592424242424272,30.361500000000035,26.147166666666692,26.251896551724144,28.80583333333334,30.545166666666717,30.509666666666703,30.842333333333386,31.031166666666707,30.281166666666707,31.238333333333344,29.00200000000001,29.4018333333334,29.953166666666675,28.01883333333336,27.447166666666703,28.140000000000043,30.331000000000017,29.49416666666673,30.50933333333336,22.069666666666706,27.832166666666694,32.82200000000006,32.52083333333337,32.837500000000034,34.24866666666668,34.80283333333335,38.30916666666673,38.90016666666668,39.28816666666671,35.35396551724142,44.873500000000035,43.601,42.243666666666684,43.05933333333337,44.66650000000004,45.208500000000015,,35.990990099009935,36.812521008403394,33.22563025210087
Malawi,Chitipa,Chitipa Boma,MWI.5.1_1,21.54333333333335,26.060000000000002,27.150000000000034,,27.855000000000018,27.962500000000034,26.635000000000048,,23.910000000000025,27.497500000000002,24.28000000000003,25.980000000000018,26.032500000000027,27.735000000000014,27.16500000000002,27.78000000000003,27.482500000000016,28.605000000000018,29.88250000000005,28.92750000000001,27.157500000000027,26.170000000000016,28.890000000000043,27.135000000000048,27.087500000000034,27.310000000000002,26.897500000000036,31.877500000000055,31.307500000000005,32.92500000000001,37.51750000000004,32.49250000000001,37.212500000000034,39.660000000000025,39.97750000000002,39.815000000000055,39.40250000000003,42.48000000000002,41.575000000000045,46.36750000000001,40.672500000000014,44.43000000000001,35.847500000000025,26.78000000000003,27.626000000000033,
Malawi,Chitipa,Nyika N.P. - Chitipa,MWI.5.2_1,24.44353146853149,24.93518518518522,21.179554896142463,18.05000000000001,26.23613138686136,19.281502145922786,24.290244328097742,,20.674257206208438,21.47301818181819,21.094791288566284,22.75174520069811,21.296524822695062,22.946335078534048,21.676713286713323,21.515104895104912,22.00965095986038,21.605322862129185,23.094083769633528,22.260331588132658,21.089581151832476,21.13582897033166,22.929511343804563,21.77963350785342,22.651954624781922,21.54089005235602,22.66835951134385,24.15708551483425,27.471082024432803,26.985113438045403,31.09363001745203,28.089581151832476,32.227801047120465,34.71335078534031,36.44061082024433,36.906300174520084,34.18005235602095,34.80389179755673,36.719773123909306,40.933560209424115,32.82375218150088,35.14835951134381,28.325174825174884,27.025531453362305,24.28041474654384,
Malawi,Chitipa,TA Kameme,MWI.5.3_1,25.235187319884744,24.464545454545487,25.076104417670706,24.354472049689434,25.74775193798456,25.958945868945932,25.659085872576213,,23.736239554317592,24.974730538922188,24.386344086021495,24.836038781163495,25.158200589970534,26.960470914127484,25.406388888888955,24.977075208913675,25.380747922437706,26.055817174515255,27.66529085872577,26.06124653739613,24.622465373961234,24.981246537396146,26.984182825484766,25.201301939058226,26.01581717451529,24.692722222222244,25.12423822714686,29.09293628808865,30.344072022160674,30.56423822714686,34.8601939058172,30.844570637119148,35.515595567867024,37.574210526315824,38.82578947368421,36.8769252077563,36.25659279778398,39.229168975069285,35.86202216066482,41.81886426592803,31.907839335180086,36.192936288088674,32.660083102493104,25.34160173160177,26.538119402985103,
Malawi,Chitipa,TA Mwabulambya,MWI.5.4_1,25.86758196721314,25.2671830985916,26.359775051124757,24.740416666666704,26.750728291316534,26.45115983026875,25.671243781094574,20.09581818181823,24.144683153013943,26.830556962025355,24.733465818759953,25.45425096030732,24.693264540337736,27.00244055068839,25.679020618556763,24.997058823529414,25.294224250325954,26.14294117647063,28.460348258706517,26.128432835820945,25.390977443609017,25.39885572139309,27.58480099502492,25.72905472636819,25.75599502487563,25.763208955223945,25.522000000000048,29.302039800995033,29.830373134328397,30.91985074626865,35.12144278606968,31.083407960199054,36.182089552238835,38.0869402985075,40.04221393034828,39.39126865671648,37.813084577114466,40.35982587064683,39.28920398009956,41.54266169154232,39.263308457711446,41.341144278606976,35.186264009962656,29.903715846994544,29.401630094043924,
