NAME_0,NAME_1,NAME_2,GID_2,001MOD11A2,009MOD11A2,017MOD11A2,025MOD11A2,033MOD11A2,041MOD11A2,049MOD11A2,057MOD11A2,065MOD11A2,073MOD11A2,081MOD11A2,089MOD11A2,097MOD11A2,105MOD11A2,113MOD11A2,121MOD11A2,129MOD11A2,137MOD11A2,145MOD11A2,153MOD11A2,161MOD11A2,169MOD11A2,177MOD11A2,185MOD11A2,193MOD11A2,201MOD11A2,209MOD11A2,217MOD11A2,225MOD11A2,233MOD11A2,241MOD11A2,249MOD11A2,257MOD11A2,265MOD11A2,273MOD11A2,281MOD11A2,289MOD11A2,297MOD11A2,305MOD11A2,313MOD11A2,321MOD11A2,329MOD11A2,337MOD11A2,345MOD11A2,353MOD11A2,361MOD11A2
Malawi,Blantyre,TA Makata,MWI.2.8_1,30.2124,30.41489796,,30.30541667,29.8364,28.4832,28.18111111,25.51888889,27.6862963,26.2,30.85,29.2436,27.82736842,28.08714286,29.9948,27.5548,27.612,27.3264,28.5508,24.4432,26.7128,26.4076,29.9736,28.3036,27.364,26.5448,29.2044,33.3308,33.0856,35.064,34.914,34.8512,39.2628,40.3364,41.7716,43.1928,45.7772,42.112,42.7072,37.84787234,43.9172,41.1868,46.7028,43.8292,41.1896,42.2072
Malawi,Blantyre,TA Somba,MWI.2.9_1,30.08901786,29.04966851,,27.95,27.88571429,27.23956522,28.67422111,27.06398693,26.40936842,26.67049751,29.38044643,27.76553571,26.86645933,19.54052632,26.89964286,24.958125,25.93857143,26.369375,25.42285714,22.32248677,24.58098214,25.33767857,28.00642857,25.98883929,24.36294643,26.16040724,25.64651786,28.76669643,31.70633929,32.81133929,31.55848214,31.81982143,37.68107143,35.54910714,36.90803571,39.41473214,42.68553571,35.98928144,43.99973214,40.98892857,37.78258929,37.98017857,41.25491071,41.22,34.00895735,37.44107143
Malawi,Chikwawa,Chikwawa Boma,MWI.3.1_1,37.17,31.61333333,30.95333333,33.05333333,33.82666667,,32.55333333,25.79,34.95,30.1,33.16666667,30.37333333,29.37333333,,30.25,31.92,31.43666667,30.76,29.40666667,25.71333333,30,28.33,31.38333333,30.21333333,30.36,30.60333333,30.64666667,33.30666667,35.61666667,37.09666667,34.87,36.64333333,40.55666667,41.47333333,39.14333333,43.60666667,44.12666667,37.55333333,44.38666667,43.01,41.98333333,39.74666667,44.09666667,40.07,42.88666667,37.76333333
Malawi,Chikwawa,Lengwe National Park,MWI.3.2_1,34.13394415,30.53847205,,28.16159041,31.4647549,33.82887805,30.31959903,30.4926963,28.49401544,28.55055758,30.05014545,27.96956364,27.03582375,25.15642487,28.98311515,28.94762424,29.19351515,29.29589091,27.70473939,25.83488114,27.20471515,27.22482171,29.77130909,28.16905455,27.5676,30.30507879,28.3684,31.16073939,34.76427879,36.05853333,34.68580606,35.79950303,39.9508,38.6276,40.36241212,42.88090909,46.18815758,41.50694595,46.15281212,40.25812121,43.28156744,40.27676364,41.28526699,41.81323995,35.54684211,40.18501823
Malawi,Chikwawa,Majete Game Reserve - Chikwawa,MWI.3.3_1,32.47425829,30.79574359,,29.28556314,30.17679245,31.39098361,29.50649635,28.452125,28.6371308,28.12781942,31.57160136,27.59385009,26.678659,22.24712329,27.66216354,26.47081772,28.08229983,28.01817717,26.46764906,23.43232472,25.91919932,27.40886726,28.93388416,27.19487223,26.80526405,29.79494037,26.28243612,28.94103918,33.38519591,33.69422487,32.68270869,33.96969336,37.86100511,37.03190801,37.10120954,41.06645656,43.7727598,37.63354086,45.35231687,38.28655877,41.11551959,39.62816014,42.99947189,42.76465077,36.61208,39.40918228
Malawi,Chikwawa,Ngabu Urban,MWI.3.4_1,42.79666667,36.10333333,,,38.45333333,38.062,33.12,35.81333333,33.51666667,32.95666667,34.3,32.21,30.09666667,,32.77,35.28666667,32.63,35.46666667,31.47333333,21.565,32.47,32.56333333,33.99666667,32.38333333,28.73,34.80666667,33.56,36.77666667,39.55333333,39.59,39.39666667,39.03666667,43.77,44.08666667,42.46333333,48.17666667,49.75666667,51.21333333,49.57,45.98333333,48.95666667,43.12,48.19666667,45.23666667,42.54,46.82666667
Malawi,Chikwawa,TA Chapananga,MWI.3.5_1,35.16184136,31.98346705,,31.34838095,32.58945324,34.08514451,29.82505443,31.20839117,29.9041358,29.83396601,32.44660057,28.7421813,27.60981791,24.34551724,29.32566572,28.56694051,29.71260623,29.83878187,27.80073654,25.27071111,27.20110482,27.74655608,30.13056657,28.51878187,27.34209632,30.11419263,26.82532578,31.3225779,34.3415864,35.15600567,33.69359773,35.21546742,39.18504249,38.00637394,39.37759207,43.24779037,45.97747875,41.73986867,47.78832861,41.23076487,43.05623229,40.53552408,44.22988669,43.96161473,36.73283262,41.00991477
Malawi,Chikwawa,TA Kasisi,MWI.3.6_1,35.08521739,31.67512821,29.9395,30.54645963,30.6378125,31.14493151,31.4295625,30.1105618,30.35535826,29.51850932,32.17049689,29.3410559,28.32454545,24.12166667,28.97931677,27.89689441,29.69285714,29.44236025,27.81913043,24.38937008,28.07024845,28.10656958,30.50484472,28.82701863,28.24552795,31.37913043,28.62515528,30.73329193,34.76509317,35.59403727,34.36559006,35.88795031,40.73565217,40.84807453,39.43447205,42.48118012,44.96807453,40.554625,45.36335404,41.50109034,42.00701863,41.46695652,44.89751553,43.04391304,40.88869565,40.26509317
Malawi,Chikwawa,TA Katunga,MWI.3.7_1,38.83151724,33.14572414,31.35888889,34.11068966,34.93082759,34.00045872,32.87427586,32.2740367,33.43293706,31.45151724,33.75096552,30.86875862,29.50888112,25.89405797,31.62655172,31.89455172,31.64172414,31.96834483,29.75951724,26.12313433,30.55110345,28.56320755,32.04972414,30.90517241,30.42186207,32.32434483,30.91937931,34.06117241,36.5602069,36.76627586,35.57234483,37.51744828,41.28434483,41.99744828,40.26172414,42.59758621,45.49468966,39.29766667,44.50131034,40.45537931,42.82503448,40.626,44.80834483,45.05041379,40.55755245,40.97386207
Malawi,Chikwawa,TA Lundu,MWI.3.8_1,38.20141243,33.37651163,,26.64866667,33.49723164,31.47263566,30.44094118,32.8059322,29.14609467,30.91531073,31.4820904,30.16751412,29.13594937,25.18388889,30.50683616,30.13451977,30.0880791,29.80581921,27.89485876,25.35502994,28.59677966,27.60369697,29.27824859,28.66118644,26.83282486,28.90175141,28.84909605,30.59531073,32.73949153,33.20276836,33.35497175,34.12152542,36.57248588,36.91960452,35.90988701,37.92435028,41.6059322,39.61608696,40.53892655,37.65655367,40.13734463,36.92378531,40.9600565,39.86570621,35.07209877,37.65429379
Malawi,Chikwawa,TA Makhwira,MWI.3.9_1,35.67009877,32.18082667,,28.6133871,31.20595062,30.41946708,30.14149254,31.75212346,28.96213198,29.98990123,30.70209877,29.98530864,29.63575,26.65238806,29.99997531,28.62214815,29.2437284,29.16377778,26.92037037,24.24515,27.53182716,26.52753086,28.31577778,27.2017037,26.44723457,27.67908642,27.8482716,29.57311111,30.86155556,31.52985185,31.69469136,32.34209877,34.73874074,35.15750617,35.16787654,36.21538272,40.58688889,37.94037037,39.95123457,37.14308642,40.0982963,37.74693827,41.08219753,40.48960494,36.48083333,40.53064516
Malawi,Chikwawa,TA Maseya,MWI.3.10_1,39.0047541,33.41513274,,33.84607843,34.32491803,30.44619048,32.61278689,32.08982456,31.66113402,30.64081967,33.26639344,30.67688525,29.33230088,23.057,30.48852459,30.54967213,30.70409836,30.29327869,28.21606557,25.19904348,29.21360656,27.71271186,30.33409836,29.60655738,29.01065574,31.98278689,29.61786885,31.85442623,34.45688525,34.01393443,33.90262295,35.68491803,39.15377049,39.98540984,38.64163934,41.23262295,44.42327869,40.48344262,43.34344262,39.12606557,41.68311475,40.5042623,42.6795082,42.86803279,38.92768595,39.63803279
Malawi,Chikwawa,TA Ngabu,MWI.3.11_1,42.70143813,36.06297009,,33.99666667,35.8736383,36.66698925,32.50402854,35.09929504,31.98233227,31.85206383,32.45231915,31.64261702,29.64225383,27.76153153,32.26329787,32.89017021,31.83382979,33.34814894,30.89570213,26.43050394,31.18629787,31.07788079,32.97268085,31.45348936,30.67876596,32.92704255,32.33,35.62474468,37.54244681,38.84302128,38.49887234,38.19755319,42.93221277,41.96582979,42.05112766,46.30191489,48.50048936,47.77838298,49.20342553,44.65261702,48.06523404,43.41912766,47.96297872,47.02861702,41.36484487,46.13591549
Malawi,Chiradzulu,Chiradzulu Boma,MWI.4.1_1,24.77,27.05,,,26.65,27.21666667,,,,24.53,28.99666667,27.97666667,,,25.53666667,23.15,23.67666667,24.09666667,24.31666667,,22.35666667,19.12,25.35666667,23.91,24.37666667,24.17666667,24.51666667,29.65,28.87,30.70333333,30.76333333,30.53,34.49,33.77,36.25666667,37.61666667,40.10333333,36.00333333,40.75,32.25,38.52333333,37.33666667,39.87,37.99666667,32.29,32.78333333
Malawi,Chiradzulu,TA Chitera,MWI.4.2_1,28.87571429,29.49296296,,28.13742857,28.80333333,27.78892857,26.0962069,24.20384615,25.04428571,25.35035714,28.99,27.89892857,26.56733333,26.4869697,28.82,26.41857143,26.955,26.96035714,27.7075,23.61327273,25.56321429,25.25472727,28.99428571,27.14214286,25.39964286,24.27321429,28.06678571,32.34392857,31.28392857,34.31,32.93357143,33.91642857,38.2175,38.26678571,40.08642857,42.03607143,43.9425,39.61714286,42.38035714,36.46058824,43.11107143,39.29714286,44.90357143,43.06821429,39.99857143,40.71607143
Malawi,Chiradzulu,TA Kadewere,MWI.4.3_1,29.66912088,28.06363128,,25.866,28.11956044,27.93403226,29.15188679,26.15089552,27.35740157,25.74522727,27.61367816,29.51395604,26.34699422,24.3233945,28.89065934,26.75494505,28.17758242,27.92450549,27.82802198,21.04851852,26.35714286,25.02449275,29.48483516,27.95758242,26.96945055,29.68285714,28.93131868,34.12384615,33.41736264,35.06285714,34.84604396,34.82604396,39.1843956,39.18868132,40.05505495,42.06351648,43.43615385,38.10414365,43.92461538,45.18428571,41.62648352,40.08373626,43.72087912,41.37989011,35.22106145,39.24054945
Malawi,Chiradzulu,TA Likoswe,MWI.4.4_1,28.56040816,27.12010309,,24.41848485,28.24489796,27.351875,27.12243243,24.25166667,27.62058824,26.48741935,27.77,28.82183673,24.47020833,21.38285714,26.62306122,23.28938776,26.13938776,26.10204082,25.29836735,21.29181818,23.43530612,23.40747126,27.31265306,25.73632653,24.26530612,27.28081633,25.08510204,31.25428571,31.22163265,32.41795918,33.14591837,32.32061224,36.79591837,36.61918367,37.89530612,40.84387755,42.42653061,36.7877551,44.11714286,38.3926087,38.33877551,38.4122449,43.00163265,41.26387755,33.52081633,37.80265306
Malawi,Chiradzulu,TA Mpama,MWI.4.5_1,28.2184375,27.58844828,,27.08724138,27.97456693,26.60752066,27.22046512,25.05941176,25.75,25.6740625,27.7619685,28.1734375,25.24716814,24.60909091,27.87828125,25.7628125,26.961875,26.55265625,26.94234375,23.18774194,25.0503125,24.03064516,28.16609375,26.544375,24.97921875,25.5365625,27.20828125,32.00203125,31.08453125,33.38171875,33.36296875,33.18953125,37.3971875,38.11984375,39.47234375,41.23671875,42.57640625,36.51142857,43.11359375,36.78889764,41.053125,39.05828125,43.0465625,42.93765625,37.83,39.0015625
Malawi,Chiradzulu,TA Nchema,MWI.4.6_1,28.66234568,28.19385965,,24.7875,28.92382716,28.39271605,28.61347826,25.69206897,25.6025,25.82589744,27.0185,28.54506173,27.44768116,23.33125,28.51641975,26.88555556,28.04925926,26.96382716,27.64209877,21.53564103,26.32160494,25.49235294,29.40111111,27.59345679,26.40283951,27.8391358,29.17246914,33.37148148,33.38925926,34.97296296,33.39049383,34.4845679,38.82135802,38.33765432,40.15592593,41.79641975,43.87740741,37.91,43.99666667,41.00703704,44.53419753,43.71617284,44.17839506,43.88432099,36.85666667,41.54358025
Malawi,Chiradzulu,TA Nkalo,MWI.4.7_1,31.366,29.63583333,,28.31051282,28.35683333,27.00137931,29.07642202,26.42826087,28.63342857,26.87134454,27.81633333,28.69233333,26.69403509,19.65463415,27.68516667,25.14,27.37016667,28.1825,26.75633333,20.86238095,25.65583333,23.9054717,29.5235,28.11866667,26.741,30.38766667,27.43,32.822,32.91683333,33.58683333,34.60566667,34.90683333,38.042,37.96833333,37.12483333,41.894,41.0575,37.52233333,43.88866667,38.483,40.06633333,38.91616667,44.16016667,40.62266667,34.70122807,40.64483333
Malawi,Chitipa,Chitipa Boma,MWI.5.1_1,29.3025,,27.17,25.74,30.7525,18.96714286,,27.35,28.76,27.045,25.4,26.06,25.81857143,23.85,24.1375,27.9775,26.565,27.1875,28.2275,27.775,26.74,28.1675,28.355,26.425,26.76,28.18,28.105,31.8775,29.93,33.7675,32.39,32.48,35.7975,35.995,39.4425,38.94,41.12,41.515,41.3725,41.8925,44.21,38.7375,41.02,41.0125,34.6925,43.695
Malawi,Chitipa,Nyika N.P. - Chitipa,MWI.5.2_1,22.8939521,17.97666667,23.24970516,21.98404719,23.87910995,20.70205634,22.36057851,23.49904505,23.98401051,21.93404887,21.47022989,16.88545151,16.9140107,18.22150485,21.3169459,21.51666667,21.76616056,21.60759162,22.29914485,21.96431065,21.37167539,21.8484965,22.63198953,20.65307155,21.31876091,24.26413613,22.56993019,24.15708551,27.14933682,28.98022688,28.83352531,28.7961082,32.25502618,31.52468531,33.4795637,34.93921466,36.23949389,38.14954625,34.3934555,37.35719023,35.07722513,32.21411867,34.54511344,34.71677138,31.26287958,33.10283951
Malawi,Chitipa,TA Kameme,MWI.5.3_1,26.16959654,20.00714286,25.69592593,24.82320261,26.13347059,22.97302158,22.96,25.46133333,27.01277008,26.32058172,26.03716667,24.48042169,23.40555556,23.62157895,25.22506925,25.49426593,24.67027701,25.38351801,25.91254848,25.63698061,24.19088643,25.37271468,25.92479224,24.79770083,24.39919668,26.3067313,25.22124654,29.09293629,28.21216066,31.40850416,29.98844875,31.15753463,33.98445983,34.73232687,38.07714681,37.05747922,38.15963989,40.32440443,37.70955679,39.23055402,36.90152355,37.16390582,37.80867036,37.47265928,31.57049861,38.9465097
Malawi,Chitipa,TA Mwabulambya,MWI.5.4_1,28.03430348,23.78872611,25.86134897,26.00625835,27.98334165,22.30293532,24.17576132,26.79084788,27.38297634,26.82564134,25.50760837,24.59891051,23.89492754,23.58271579,24.85417808,25.72397468,25.00087065,25.79893035,26.32619403,25.79696517,24.4780597,25.92955168,26.43781095,24.99975124,25.15562189,26.51905473,25.9719403,29.3020398,28.18646766,31.89723881,30.52669154,31.15393035,34.0660199,35.19810945,37.41243781,37.03912935,39.51097015,41.47057214,40.69840796,40.5389801,41.63266169,37.02833333,39.23925373,39.23233831,34.57661692,40.9649005
Malawi,Chitipa,TA Mwenemisuku,MWI.5.5_1,26.56166972,,25.89266925,20.95149254,25.33372,20.95473684,22.57451613,26.35934694,26.07632163,25.91868132,24.11163934,23.78655172,21.11565217,21.16652174,23.5493985,23.71195266,22.27113208,22.6928023,22.93777778,22.43125,20.80861183,21.80069182,22.55252788,20.89974952,21.94348739,22.04118367,22.20017341,25.28234973,24.47058288,27.57495446,27.24639344,26.49076503,29.65404372,29.44624772,32.99655738,32.22810565,34.54140255,36.24945355,38.09284153,37.46471767,38.18129326,31.01546448,34.88839709,35.63830601,30.99892532,36.37320583
Malawi,Chitipa,TA Mwenewenya,MWI.5.6_1,25.36048387,21.6130303,24.08798561,22.61319749,24.09716858,19.54180887,24.9020354,24.75834416,25.12870253,23.13377551,22.49689024,21.27333333,21.23756757,21.00360465,23.31013158,23.25166667,22.48318471,23.10803487,23.34256329,21.92576052,21.58712025,22.17842949,23.44088608,21.26125198,21.7896995,23.01721519,22.77066456,24.75379747,25.17300633,28.40797468,27.43370253,26.96863924,29.80025316,30.96598101,33.11151899,33.1460443,34.08585443,37.44224684,34.76050633,36.72765823,35.52920886,34.16401899,35.5671519,35.96670886,32.72939873,36.33614897
Malawi,Chitipa,TA Nthalire,MWI.5.7_1,26.48939516,24.65,26.60578947,25.40573913,27.15600775,22.6574,25.93892308,25.61327619,25.47515267,25.68789047,22.54937743,23.70643154,22.03291317,23.26037634,25.7457438,25.5502454,24.83826667,25.24410646,25.29728653,24.71265107,23.63728653,24.89890173,25.54912713,23.76840607,24.75735178,26.27026667,25.33789374,27.31189753,28.08510436,31.28537002,30.62176471,30.41360531,33.30741935,34.10461101,36.67018975,37.15550285,39.15254269,40.78483871,38.77212524,41.15956357,40.84157495,38.55512334,39.51637571,40.39288425,36.84047438,38.17807087
Malawi,Dedza,Dedza Boma,MWI.6.1_1,26.77588235,26.96066667,,24.7175,27.73117647,,,23.68818182,,22.75266667,24.37666667,25.08176471,25.59117647,24.65941176,24.91470588,25.21235294,25.26058824,23.36764706,24.49235294,20.17588235,23.33470588,21.19,26.53352941,23.25,24.08882353,23.88529412,26.28058824,29.36647059,30.52647059,30.34529412,32.33117647,30.49,34.54647059,30.71705882,35.68764706,38.34882353,39.03235294,43.20411765,39.55352941,41.15941176,42.30882353,40.41941176,40.60411765,42.14647059,39.00764706,36.85352941
Malawi,Dedza,Lake Malawi,MWI.6.2_1,24.4979902,22.7909641,,23.75728758,25.50411765,16.72043478,21.47099688,23.6492459,22.53022785,23.4298366,23.59284314,24.04395425,24.00598039,23.1325817,23.21785948,23.79031046,23.79718954,23.54705882,23.7326634,21.20929566,22.78710784,22.00539216,23.10366013,22.4653268,21.73570261,22.36575163,22.15580065,22.6925,22.44606209,23.11294118,23.28011438,22.83218954,23.93014706,22.66380719,23.96880719,25.63851307,24.98799257,25.88743464,27.16910131,27.05553191,27.42155229,26.47277961,26.37922948,26.30640394,26.34360065,26.03755519
Malawi,Dedza,SC Chauma,MWI.6.3_1,33.94355932,,,28.8740678,27.65033898,,26.04666667,25.63,23.382,25.11736842,24.8447619,27.97949153,27.95745763,28.3120339,28.59745763,29.23983051,27.58932203,27.92423729,29.4320339,27.91101695,28.34254237,25.26896552,30.30661017,28.22152542,27.97915254,27.49644068,30.72694915,33.80694915,33.89372881,34.24661017,36.15644068,34.54389831,38.39101695,35.7459322,39.70661017,41.39847458,40.57237288,44.56559322,45.67,45.05677966,44.99067797,42.79711864,41.29033898,41.57067797,38.60254237,41.54482759
Malawi,Dedza,SC Chilikumwendo,MWI.6.4_1,27.5455,25.49533333,,25.60743017,27.28326829,21.15,19.67,24.15425532,22.61222222,24.5555914,25.98754386,28.30365854,26.30668293,27.53721951,26.45985366,27.52639024,27.78902439,27.20356098,28.08170732,25.43068293,27.21653659,26.68990244,30.28639024,28.01302439,26.91556098,27.31468293,29.48404878,32.4197561,32.96980488,34.86209756,35.50668293,34.68063415,39.5255122,36.84560976,39.09965854,43.39565854,41.75897561,41.03780488,44.96307317,44.45546341,44.08034146,39.5864878,40.44882927,42.6677561,37.01126829,38.47214634
Malawi,Dedza,SC Kamenya Gwaza,MWI.6.5_1,25.82585586,24.44571429,,24.71696296,25.66041916,,,23.77938776,22.6,23.62664336,24.10027523,23.68585799,24.48741176,24.97235294,24.97258824,24.52882353,24.83988235,24.098,24.61847059,20.37070588,23.10376471,20.855,26.11517647,23.93929412,25.02811765,23.88238095,26.40211765,28.97729412,30.53517647,30.64729412,32.52541176,30.68341176,35.31411765,33.51717647,35.96447059,39.10117647,41.97152941,42.72658824,45.82423529,41.75529412,44.282,41.59294118,38.07835294,40.80752941,40.15858824,37.63364706
Malawi,Dedza,TA Kachindamoto,MWI.6.6_1,29.98551537,24.88311475,,28.85777963,28.58803661,,25.30854545,28.36361169,23.04615385,27.37215652,28.69233216,28.2403827,28.45981697,29.13053245,29.18652755,28.62114809,30.33995008,29.51292845,29.56570715,25.01129693,29.13748752,29.22511706,31.39063228,29.72806988,29.93512479,31.08244592,31.90780366,34.05675541,35.85945092,36.39249584,37.12131448,37.30577371,40.84930116,39.73009983,41.13009983,42.41372712,43.91512479,44.62174709,48.44074875,46.4874376,47.8265391,46.9755574,45.49412646,46.60673877,41.59572864,43.9619933
Malawi,Dedza,TA Kaphuka,MWI.6.7_1,29.93348485,25.63285714,,24.43668942,26.06953668,23.255,24.4121978,24.46917241,23.54685185,24.42595833,24.1809899,26.35358879,25.41160748,25.72790654,26.0328839,26.48869159,26.73441121,25.8988972,27.10528972,24.14013084,26.12282243,24.83011494,28.82585047,26.06495327,26.62970093,26.40226168,28.94457944,32.00297196,32.21557009,33.09624299,34.93923364,33.23785047,37.47037383,35.06446729,38.6293271,40.80128972,40.87194393,42.2648785,43.34629907,43.3737757,43.25900935,40.32483146,41.20607477,41.83157009,37.34114019,41.95666667
Malawi,Dedza,TA Kasumbu,MWI.6.8_1,26.64188811,24.0837037,,25.0678714,26.33659919,,23.75513514,23.99537102,22.50463415,23.84976852,24.73523013,25.0359798,24.3060404,24.80894949,24.92331984,25.63113131,25.55925253,24.71080808,25.27941414,21.74854545,24.43888889,22.04619718,26.82959596,24.40878788,25.09250505,24.19708502,26.99359596,29.17545455,30.37610101,30.97981818,32.71238384,30.83080808,34.8759798,32.67315152,36.66381818,39.12119192,40.18947475,40.62927273,42.97424242,42.20232323,42.92139394,40.08014141,39.49715152,39.83892495,38.13636917,38.1297166
