ds,RAINFALL_MM,NDVI_VALUE,LST_VALUE
2028-11-25,1.3675639018674577,0.22235151271543763,36.98973143264081
2028-12-11,8.390545589528642,0.3016624317369506,35.86870849730661
2028-12-27,8.516989400935215,0.37769389371960943,30.63039704957545
2029-01-12,8.483995968839077,0.5025009975336677,26.87202702225139
2029-01-28,2.6344467522651005,0.601668362093053,25.451614448487035
2029-02-13,17.633870934537374,0.5870160133098923,27.32076109772664
2029-03-01,14.902894857727986,0.5799638416637922,25.92572736071086
2029-03-17,-0.6453452316216266,0.5433925961312376,26.051534199578796
2029-04-02,9.073908205161631,0.5310799997906126,25.34759991325408
2029-04-18,3.0069800870990435,0.5012964176099326,26.19766734645585
2029-05-04,3.748760551818866,0.4378247144304719,27.00441810403166
2029-05-20,3.1379564411385945,0.37935382926151934,26.05358180509579
