ds,RAINFALL_MM,NDVI_VALUE,LST_VALUE
2028-10-24,-4.7781563149674895,0.21052663767946395,37.32665936515819
2028-11-09,-2.387674918812967,0.2506901881422984,38.579110479081656
2028-11-25,-6.1555163132135835,0.2610991706718393,38.5569481737957
2028-12-11,-0.5225844294387934,0.3155492513854863,36.51612526145523
2028-12-27,1.7768196798512164,0.37854491508613125,31.516505223384776
2029-01-12,8.979732781636983,0.4465441736361351,29.09584096489919
2029-01-28,-2.085223440866131,0.5208999200993704,27.981313881974337
2029-02-13,-2.2139986739680553,0.5207404037309542,29.32824141840932
2029-03-01,3.1960835502939524,0.49659713942139083,27.044981309253163
2029-03-17,-4.334293468483105,0.4784570408352732,26.80458845992108
2029-04-02,15.079315132521833,0.4790456411372755,27.16784750598906
2029-04-18,1.2857273997022118,0.4477365052969678,27.06939505310584
